StockCode,Description,Quantity,TotalPrice,cumQty,cumPct
47594A,CAROUSEL DESIGN WASHBAG,108,199.84,5578550,0.99113714400844
84030e,ENGLISH ROSE HOT WATER BOTTLE,108,877.76,5578658,0.9911563322942047
22882,NUMBER TILE VINTAGE FONT 3,108,213.7,5578766,0.9911755205799695
21098,had been put aside,108,0.0,5578874,0.9911947088657342
21196,ROUND WHITE CONFETTI IN TUBE,108,189.67999999999998,5578982,0.991213897151499
84247E,PACK OF 12 CHRISTMAS FUN CARDS,108,289.69,5579090,0.9912330854372637
23460,SWEETHEART WALL TIDY ,108,1007.0799999999999,5579198,0.9912522737230285
23045,PAPER LANTERN 5 POINT STAR MOON ,108,456.48,5579306,0.9912714620087932
90210D,PURPLE ACRYLIC FACETED BANGLE,107,132.05,5579413,0.9912904726252453
46000U,POLYESTER FILLER PAD 30CMx30CM,107,133.75,5579520,0.9913094832416974
20897,VINTAGE NOTEBOOK PARIS DAYS,107,298.27,5579627,0.9913284938581496
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,107,501.98,5579734,0.9913475044746016
90087,CRYSTAL SEA HORSE PHONE CHARM,107,61.459999999999994,5579841,0.9913665150910538
23196,RETRO LEAVES MAGNETIC NOTEPAD,106,155.54,5579947,0.9913853480381932
21131,GOLD STANDING GNOME,106,398.02,5580053,0.9914041809853327
62096A,PINK/YELLOW FLOWERS HANDBAG,106,132.5,5580159,0.9914230139324721
21361,LOVE LARGE WOOD LETTERS ,106,1505.96,5580265,0.9914418468796117
35916C,PINK FELT HANGING HEART W FLOWER,106,107.72,5580371,0.9914606798267511
20762,GREEN FERN SKETCHBOOK ,106,420.08,5580477,0.9914795127738906
85135C,RED DRAGONFLY HELICOPTER,106,856.38,5580583,0.99149834572103
85160B,BLACK BIRD GARDEN DESIGN MUG,106,62.239999999999995,5580689,0.9915171786681695
85179C,PINK BITTY LIGHT CHAIN,106,201.31,5580795,0.991536011615309
72134,COLUMBIAN  CUBE CANDLE ,105,58.62,5580900,0.9915546668931359
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",105,267.75,5581005,0.9915733221709626
84665,SQUARE CHERRY BLOSSOM CABINET,105,624.75,5581110,0.9915919774487895
85023B,EAU DE NILE JEWELLED PHOTOFRAME,105,235.35000000000002,5581215,0.9916106327266163
84661A,WHITE SQUARE TABLE CLOCK,104,167.79,5581319,0.9916291103351306
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,104,513.02,5581423,0.9916475879436447
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,104,775.84,5581527,0.9916660655521589
20765,CHRYSANTHEMUM SKETCHBOOK ,104,423.55,5581631,0.9916845431606731
21351,CINAMMON & ORANGE WREATH,104,672.88,5581735,0.9917030207691873
20771,CHRYSANTHEMUM  JOURNAL,103,269.68,5581838,0.9917213207083889
23042,PAPER LANTERN 7 POINT SNOW STAR,103,711.51,5581941,0.9917396206475905
90200E,GREEN SWEETHEART BRACELET,103,423.41,5582044,0.991757920586792
71495A,CD WALL TIDY BLUE OFFICE,103,40.379999999999995,5582147,0.9917762205259936
46000R,POLYESTER FILLER PAD 45x30cm,103,149.35,5582250,0.9917945204651951
47559b,TEA TIME OVEN GLOVE,103,342.65,5582353,0.9918128204043967
35241,ENAMEL BLUE RIM BISCUIT BIN,103,530.49,5582456,0.9918311203435982
22987,WRAP SUMMER ROSE DESIGN,102,42.84,5582558,0.9918492426134872
90086,CRYSTAL FROG PHONE CHARM,102,77.78999999999999,5582660,0.9918673648833761
23522,WALL ART DOG AND BALL ,102,301.56,5582762,0.991885487153265
22881,NUMBER TILE VINTAGE FONT 2,102,197.56,5582864,0.9919036094231539
21369,MIRRORED WALL ART SPLODGES,101,161.49,5582965,0.9919215540237303
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,101,112.81,5583066,0.9919394986243065
23135,?,101,0.0,5583167,0.9919574432248828
84997a,CHILDRENS CUTLERY POLKADOT GREEN ,101,837.29,5583268,0.9919753878254591
20936,FORKED CACTUS CANDLE,100,319.66,5583368,0.9919931547567228
16156L,"WRAP, CAROUSEL",100,42.0,5583468,0.9920109216879864
22883,NUMBER TILE VINTAGE FONT 4,100,191.48,5583568,0.9920286886192501
23209,mailout,100,0.0,5583668,0.9920464555505137
21621,rcvd be air temp fix for dotcom sit,100,0.0,5583768,0.9920642224817774
23231,WRAP  VINTAGE DOILEY ,100,42.0,5583868,0.992081989413041
20713,found,100,0.0,5583968,0.9920997563443047
22896,PEG BAG APPLE DESIGN,100,210.0,5584068,0.9921175232755683
23203,mailout,100,0.0,5584168,0.992135290206832
20713,Found,100,0.0,5584268,0.9921530571380957
23202,mailout,100,0.0,5584368,0.9921708240693593
23200,mailout ,100,0.0,5584468,0.992188591000623
23537,WALL ART I LOVE LONDON ,99,521.73,5584567,0.9922061802625739
23149,ANTIQUE IVORY WIRE BOWL SMALL,99,251.45000000000002,5584666,0.992223769524525
22884,NUMBER TILE VINTAGE FONT 5,99,194.04999999999998,5584765,0.9922413587864759
22503,CABIN BAG VINTAGE PAISLEY,99,2010.12,5584864,0.992258948048427
21664,RIDGED GLASS STORAGE JAR CREAM LID,99,353.97,5584963,0.992276537310378
20794,BLUE  TILE HOOK,99,282.78999999999996,5585062,0.992294126572329
90210C,RED   ACRYLIC FACETED BANGLE,99,130.51000000000002,5585161,0.99231171583428
22880,NUMBER TILE VINTAGE FONT 1,99,200.59,5585260,0.9923293050962311
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,188.37000000000003,5585359,0.992346894358182
84857C,PINK MONTE CARLO HANDBAG,98,232.32999999999998,5585457,0.9923643059508204
21722,SWEET PUDDING STICKER SHEET,98,95.52999999999999,5585555,0.9923817175434588
21032,SPACE CADET WHITE,98,119.03,5585653,0.9923991291360972
16043,POP ART PUSH DOWN RUBBER ,98,11.759999999999998,5585751,0.9924165407287355
84563B,BLUE & WHITE BREAKFAST TRAY,98,358.1,5585849,0.992433952321374
21000,ROSE DU SUD COSMETICS BAG,97,365.09,5585946,0.9924511862446996
47348A,FUSCHIA VOILE POINTY SHOE DEC,97,50.31,5586043,0.9924684201680254
20699,MOUSEY LONG LEGS SOFT TOY,97,266.03,5586140,0.9924856540913511
84877D,BLUE ROUND COMPACT MIRROR,97,152.18,5586237,0.9925028880146769
21427,SKULLS STORAGE BOX SMALL,96,256.44,5586333,0.9925199442686901
22759,found,96,0.0,5586429,0.9925370005227031
22885,NUMBER TILE VINTAGE FONT 6 ,96,172.78,5586525,0.9925540567767163
84563A,PINK & WHITE BREAKFAST TRAY,96,369.84000000000003,5586621,0.9925711130307293
35607B,BLACK FEATHER CHRISTMAS DECORATION,96,18.240000000000002,5586717,0.9925881692847425
35972,DAISY FOLKART HEART DECORATION,96,120.0,5586813,0.9926052255387555
23438,GIFT BAG LARGE SPOT ,96,120.0,5586909,0.9926222817927687
22869,NUMBER TILE COTTAGE GARDEN 1,96,246.14,5587005,0.9926393380467817
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,95,110.03,5587100,0.9926562166314822
35819P,"ACRYLIC HANGING JEWEL,PINK",95,66.55,5587195,0.9926730952161827
21250,SET OF SKULL WALL STICKERS,95,274.37,5587290,0.9926899738008832
79403,FROSTED WHITE BASE ,95,85.52,5587385,0.9927068523855836
21689,SILVER VANILLA  FLOWER CANDLE POT,95,369.87,5587480,0.9927237309702841
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,95,695.23,5587575,0.9927406095549846
85124C,GREEN JUICY FRUIT PHOTO FRAME,94,261.89,5587669,0.9927573104703724
90214S,"LETTER ""S"" BLING KEY RING",94,71.0,5587763,0.9927740113857603
21226,POCKET MIRROR WOODLAND,94,81.8,5587857,0.992790712301148
90214L,"LETTER ""L"" BLING KEY RING",94,65.03999999999999,5587951,0.9928074132165359
22770,MIRROR CORNICE,94,1515.68,5588045,0.9928241141319237
22870,NUMBER TILE COTTAGE GARDEN 2,94,242.24,5588139,0.9928408150473116
23117,POPPY FIELDS CHOPPING BOARD,93,501.23,5588232,0.9928573382933867
85124B,BLUE JUICY FRUIT PHOTO FRAME,93,264.06,5588325,0.992873861539462
75172,PAINTED SEA SHELL METAL WINDCHIME,93,85.31,5588418,0.9928903847855372
90200B,BLACK SWEETHEART BRACELET,93,392.83,5588511,0.9929069080316123
20617,FIRST CLASS PASSPORT COVER ,93,194.94,5588604,0.9929234312776876
84609,TALL ROCOCO CANDLE HOLDER,93,770.59,5588697,0.9929399545237627
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,92,264.46999999999997,5588789,0.9929563001005253
35001W,HAND OPEN SHAPE DECO.WHITE,92,270.02000000000004,5588881,0.9929726456772878
20731,POSY CANDY BAG,92,109.96,5588973,0.9929889912540504
23477,WOODLAND LARGE BLUE FELT HEART,92,123.47,5589065,0.9930053368308129
84673A,PINK FLY SWAT,92,63.720000000000006,5589157,0.9930216824075755
23489,"GARLAND, VINTAGE BELLS",92,265.88,5589249,0.993038027984338
84509E,SET OF 4 CAROUSEL PLACEMATS ,91,183.45,5589340,0.993054195891788
90214C,"LETTER ""C"" BLING KEY RING",91,72.77,5589431,0.993070363799238
21750,LARGE SKULL WINDMILL,91,209.61,5589522,0.9930865317066878
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,91,765.55,5589613,0.9931026996141378
23523,WALL ART TREASURE AHOY ,90,340.35,5589703,0.993118689852275
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,90,74.58,5589793,0.9931346800904124
23069,EDWARDIAN PHOTO FRAME,90,568.71,5589883,0.9931506703285496
21366,MIRRORED WALL ART PHOTO FRAMES,89,470.16999999999996,5589972,0.9931664828973743
46776D,WOVEN SUNSET CUSHION COVER ,89,378.29,5590061,0.993182295466199
22740,adjustment,89,0.0,5590150,0.9931981080350236
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,88,229.22,5590238,0.9932137429345356
23396,LA JARDIN BOTANIQUE CUSHION COVER,88,379.28,5590326,0.9932293778340476
20827,GOLD APERITIF GLASS,88,34.32,5590414,0.9932450127335596
22802,FAUX FUR CHOCOLATE THROW,88,1494.69,5590502,0.9932606476330716
62086A,PINK RETRO BIG FLOWER BAG,88,171.6,5590590,0.9932762825325837
21632,VINTAGE PINK DECORATIVE PARASOL,88,489.74,5590678,0.9932919174320957
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,88,143.44,5590766,0.9933075523316077
35916A,YELLOW FELT HANGING HEART W FLOWER,87,67.39,5590853,0.9933230095618071
21425,SKULLS STORAGE BOX LARGE,87,320.49,5590940,0.9933384667920064
22886,NUMBER TILE VINTAGE FONT 7,87,146.43,5591027,0.9933539240222058
15056bl,EDWARDIAN PARASOL BLACK,87,1086.88,5591114,0.9933693812524051
90201B,BLACK ENAMEL FLOWER RING,86,252.9,5591200,0.9933846608132919
47351B,BLUE  VOILE LAMPSHADE,86,234.5,5591286,0.9933999403741787
21662,VINTAGE GLASS COFFEE CADDY,86,557.3000000000001,5591372,0.9934152199350654
23044,PAPER LANTERN 9 POINT HOLLY STAR S,86,361.04,5591458,0.9934304994959522
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,86,119.65,5591544,0.993445779056839
21946,PARTY TIME DESIGN FLANNEL,86,75.35,5591630,0.9934610586177256
23457,LARGE PARLOUR PICTURE FRAME,86,431.98,5591716,0.9934763381786124
20774,GREEN FERN NOTEBOOK,86,141.23999999999998,5591802,0.9934916177394991
21279,VINTAGE KITCHEN PRINT FRUITS,85,266.15,5591887,0.9935067196310732
90170,DAISY HAIR BAND,85,140.32999999999998,5591972,0.9935218215226473
85020,ROUND PINK HEART MIRROR,85,188.81,5592057,0.9935369234142214
84859C,PINK DISCO HANDBAG,84,180.51999999999998,5592141,0.9935518476364829
84279P,found,84,0.0,5592225,0.9935667718587443
16020C,CLEAR STATIONERY BOX SET ,84,69.89999999999999,5592309,0.9935816960810059
90209A,PURPLE ENAMEL+GLASS HAIR COMB,84,163.8,5592393,0.9935966203032673
85163B,BLACK BAROQUE WALL CLOCK ,84,783.68,5592477,0.9936115445255288
90119,METALIC LEAVES BAG CHARMS,84,207.60999999999999,5592561,0.9936264687477903
17091A,found,84,0.0,5592645,0.9936413929700517
23137,ZINC WIRE SWEETHEART LETTER TRAY,83,275.62,5592728,0.9936561395230006
90161C,ANT COPPER LIME BOUDICCA BRACELET,83,412.74,5592811,0.9936708860759493
23128,DOLLCRAFT BOY JEAN-PAUL ,82,373.9,5592893,0.9936854549595856
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,82,441.89,5592975,0.9937000238432218
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,159.9,5593057,0.9937145927268579
22137,BATHROOM SET LOVE HEART DESIGN,82,237.98000000000002,5593139,0.9937291616104942
84924A,WAKE UP COCKEREL CALENDAR SIGN ,81,348.59000000000003,5593220,0.9937435528248177
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,81,66.36000000000001,5593301,0.9937579440391413
20684,STRAWBERRY DREAM CHILDS UMBRELLA,81,273.81,5593382,0.9937723352534649
23019,SMALL APOTHECARY MEASURING JAR ,81,629.0500000000001,5593463,0.9937867264677884
84687,BEACH HUT SHELF W 3 DRAWERS,81,504.43,5593544,0.9938011176821119
21324,HANGING MEDINA LANTERN SMALL,81,259.67,5593625,0.9938155088964354
72799C,PINK PILLAR CANDLE SILVER FLOCK,81,129.47,5593706,0.993829900110759
84925F,PSYCHEDELIC WALL THERMOMETER,80,112.47999999999999,5593786,0.99384411365577
23130,MISELTOE HEART WREATH ,80,312.8,5593866,0.9938583272007809
20769,DAISY JOURNAL ,80,217.55999999999997,5593946,0.9938725407457918
23487,SWEET HEART CAKE CARRIER,80,795.5799999999999,5594026,0.9938867542908028
85129C,BEADED CRYSTAL HEART BLUE SMALL,80,107.31,5594106,0.9939009678358136
22734,amazon,80,0.0,5594186,0.9939151813808246
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,80,137.22000000000003,5594266,0.9939293949258355
21804,check,80,0.0,5594346,0.9939436084708464
20980,36 PENCILS TUBE POSY,79,76.91,5594425,0.9939576443465447
23444,Next Day Carriage,79,1200.0,5594504,0.993971680222243
23141,TRIPLE WIRE HOOK PINK HEART,79,272.91,5594583,0.9939857160979413
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,79,70.27,5594662,0.9939997519736395
21157,RED RETROSPOT WASHBAG,79,227.6,5594741,0.9940137878493378
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,79,253.53000000000003,5594820,0.9940278237250362
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,39.199999999999996,5594899,0.9940418596007344
85188B,PINK METAL SWINGING BUNNY,78,68.69999999999999,5594977,0.9940557178071201
23462,ROCOCO WALL MIRROR WHITE,78,1567.1399999999999,5595055,0.9940695760135058
23131,MISELTOE HEART WREATH WHITE,78,304.5,5595133,0.9940834342198913
90200A,PURPLE SWEETHEART BRACELET,78,328.44,5595211,0.994097292426277
22164,STRING OF STARS CARD HOLDER,78,250.22000000000003,5595289,0.9941111506326626
21814,HEART T-LIGHT HOLDER ,78,117.57,5595367,0.9941250088390483
82001s,SILVER RECORD COVER FRAME,78,581.88,5595445,0.994138867045434
85232A,SET/3 POLKADOT STACKING TINS,78,389.55,5595523,0.9941527252518196
22887,NUMBER TILE VINTAGE FONT 8,78,126.78,5595601,0.9941665834582053
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,5595679,0.9941804416645909
23116,VEGETABLE GARDEN CHOPPING BOARD,78,392.34000000000003,5595757,0.9941942998709765
90214K,"LETTER ""K"" BLING KEY RING",78,60.699999999999996,5595835,0.9942081580773622
21003,ROSE DU SUD CUSHION COVER,78,460.58,5595913,0.9942220162837478
84360,TABLE LAMP WHITE SHADE WOOD BASE,78,434.12,5595991,0.9942358744901335
84595E,LARGE TORTILLA DESIGN RED BOWL,78,154.67999999999998,5596069,0.9942497326965192
37423,WHITE WITH BLACK CATS PLATE,78,33.18,5596147,0.9942635909029048
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,347.70000000000005,5596225,0.9942774491092904
90030C,BROWN KUKUI COCONUT SEED NECKLACE,77,91.7,5596302,0.9942911296463635
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",77,286.91,5596379,0.9943048101834364
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,77,86.75,5596456,0.9943184907205095
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,77,69.85,5596533,0.9943321712575824
85130A,BEADED PEARL HEART WHITE LARGE,77,127.04999999999998,5596610,0.9943458517946555
23428,IVORY RETRO KITCHEN WALL CLOCK,77,675.91,5596687,0.9943595323317285
90201D,GREEN ENAMEL FLOWER RING,77,225.84,5596764,0.9943732128688015
22833,HALL CABINET WITH 3 DRAWERS,76,2603.5299999999997,5596840,0.9943867157365619
90161B,ANT COPPER TURQ BOUDICCA BRACELET,76,377.88,5596916,0.9944002186043223
84592,CROCHET ROSE PURSE WITH SUEDE BACK,76,241.24000000000004,5596992,0.9944137214720826
21459,YELLOW EASTER EGG HUNT START POST,76,150.38,5597068,0.994427224339843
22888,NUMBER TILE VINTAGE FONT 9 ,76,124.97999999999999,5597144,0.9944407272076033
21847,GREEN  DIAMANTE PEN IN GIFT BOX,76,178.89,5597220,0.9944542300753638
22812,PACK 3 BOXES CHRISTMAS PANETTONE,76,248.48,5597296,0.9944677329431242
23492,VINTAGE JINGLE BELLS WREATH,76,635.38,5597372,0.9944812358108845
72801D,4 SKY BLUE DINNER CANDLES,75,113.21,5597447,0.9944945610093323
21372,MIRRORED WALL ART TABLE LAMP,75,107.75,5597522,0.99450788620778
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,75,315.73,5597597,0.9945212114062277
72801d,4 SKY BLUE DINNER CANDLES,75,184.7,5597672,0.9945345366046755
23043,PAPER LANTERN 9 POINT HOLLY STAR L,75,506.01,5597747,0.9945478618031233
22878,NUMBER TILE COTTAGE GARDEN No,75,204.19,5597822,0.9945611870015709
35916B,BLUE FELT HANGING HEART WITH FLOWER,75,50.57,5597897,0.9945745122000187
21001,ROSE DU SUD WASHBAG ,74,354.14,5597971,0.9945876597291538
23016,GLASS TWIST BON BON JAR,74,575.25,5598045,0.9946008072582889
21418,STARFISH SOAP DISH,74,189.75,5598119,0.994613954787424
84452,METAL RABBIT LADDER EASTER ,74,62.9,5598193,0.9946271023165592
21841,BABY MOUSE RED GINGHAM DRESS,74,314.5,5598267,0.9946402498456942
20657,TROPICAL LUGGAGE TAG,73,105.91,5598340,0.9946532197055167
22825,DECORATIVE PLANT POT WITH FRIEZE,73,584.37,5598413,0.9946661895653391
20653,CHERRY BLOSSOM LUGGAGE TAG,73,95.17999999999999,5598486,0.9946791594251616
20763,DAISY SKETCHBOOK ,73,205.04,5598559,0.9946921292849841
20700,GREEN CAT FLORAL CUSHION COVER ,73,345.17,5598632,0.9947050991448065
21629,SQUARE FLOOR CUSHION VINTAGE RED,73,687.95,5598705,0.994718069004629
85136A,YELLOW SHARK HELICOPTER,72,580.36,5598777,0.9947308611951389
37343,POLKADOT MUG PINK ,72,123.29999999999998,5598849,0.9947436533856486
35920,FOUR RABBIT EASTER DECORATIONS,72,104.84,5598921,0.9947564455761585
72024U,LILAC VOTIVE CANDLE,72,15.120000000000001,5598993,0.9947692377666684
22785,SQUARECUSHION COVER PINK UNION FLAG,72,506.34000000000003,5599065,0.9947820299571781
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",72,93.63,5599137,0.994794822147688
22872,NUMBER TILE COTTAGE GARDEN 4,72,177.46,5599209,0.9948076143381978
21147,found,72,0.0,5599281,0.9948204065287076
90214E,"LETTER ""E"" BLING KEY RING",72,53.199999999999996,5599353,0.9948331987192175
23380,PACK OF 12 DOILEY TISSUES,72,28.08,5599425,0.9948459909097273
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,20.88,5599497,0.9948587831002371
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,72.0,5599569,0.994871575290747
84661C,PINK SQUARE TABLE CLOCK,71,104.84,5599640,0.9948841898119442
23209,LUNCH BAG VINTAGE DOILEY ,71,119.63,5599711,0.9948968043331413
21174,found,71,0.0,5599782,0.9949094188543385
22486,PLASMATRONIC LAMP,71,446.45,5599853,0.9949220333755358
37475,SET/4 COLOURFUL MIXING BOWLS,71,671.93,5599924,0.9949346478967329
90214J,"LETTER ""J"" BLING KEY RING",71,57.21,5599995,0.9949472624179301
23304,SET 4 PICNIC CUTLERY CHERRY ,71,138.45,5600066,0.9949598769391272
71053,WHITE MOROCCAN METAL LANTERN,70,385.29999999999995,5600136,0.9949723137910118
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58,5600206,0.9949847506428964
90108,BLUE BLOSSOM HAIR CLIP,70,81.96000000000001,5600276,0.9949971874947809
22879,NUMBER TILE VINTAGE FONT 0,70,102.46,5600346,0.9950096243466655
85027L,FRENCH CHATEAU LARGE PLATTER ,70,160.5,5600416,0.9950220611985501
21054,NURSE'S BAG SOFT TOY,70,634.53,5600486,0.9950344980504346
90201A,PURPLE ENAMEL FLOWER RING,69,202.51000000000002,5600555,0.9950467572330065
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,527.85,5600624,0.9950590164155785
22618,COOKING SET RETROSPOT,69,671.53,5600693,0.9950712755981503
21488,RED WHITE SCARF  HOT WATER BOTTLE,69,566.1700000000001,5600762,0.9950835347807223
21630,FLOOR CUSHION ELEPHANT CARNIVAL,69,718.14,5600831,0.9950957939632943
20760,GARDEN PATH POCKET BOOK,69,58.65,5600900,0.9951080531458661
21128,GOLD FISHING GNOME,68,546.6,5600968,0.9951201346591254
35921,EASTER BUNNY HANGING GARLAND,68,133.23,5601036,0.9951322161723847
82095,HEART BUTTONS JEWELLERY BOX,68,356.11,5601104,0.995144297685644
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,5601172,0.9951563791989033
90214D,"LETTER ""D"" BLING KEY RING",68,49.9,5601240,0.9951684607121626
23127,DOLLCRAFT GIRL NICOLE,68,336.6,5601308,0.9951805422254218
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,68,74.64,5601376,0.9951926237386811
16046,TEATIME PEN CASE & PENS,68,57.8,5601444,0.9952047052519404
20934,SET/3 POT PLANT CANDLES,68,424.46000000000004,5601512,0.9952167867651996
23306,SET OF 36 PANTRY PAPER DOILIES,67,139.78,5601579,0.9952286906091463
20835,FRENCH LATTICE CUSHION COVER ,67,65.8,5601646,0.995240594453093
23017,APOTHECARY MEASURING JAR,67,826.28,5601713,0.9952524982970397
46776E,WOVEN CANDY CUSHION COVER ,67,288.43,5601780,0.9952644021409863
22871,NUMBER TILE COTTAGE GARDEN 3 ,67,163.35,5601847,0.9952763059849329
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,66,175.73,5601913,0.995288032159567
23126,DOLLCRAFT GIRL AMELIE KIT,66,294.7,5601979,0.9952997583342009
84876B,found,66,0.0,5602045,0.995311484508835
23471,SIX DRAWER OFFICE TIDY,66,626.74,5602111,0.995323210683469
47503H,found,66,0.0,5602177,0.995334936858103
22194,BLACK DINER WALL CLOCK,66,625.6899999999999,5602243,0.995346663032737
90214Y,"LETTER ""Y"" BLING KEY RING",66,22.839999999999996,5602309,0.995358389207371
84576,BLUE CAT BISCUIT BARREL PINK HEART,66,148.32,5602375,0.995370115382005
22202,MILK PAN PINK POLKADOT,66,319.35,5602441,0.995381841556639
85163A,WHITE BAROQUE WALL CLOCK ,66,559.0,5602507,0.9953935677312731
85135B,BLUE DRAGONFLY HELICOPTER,65,524.5500000000001,5602572,0.9954051162365944
44235,ASSORTED COLOURED CIRCLE MOBILE ,65,27.3,5602637,0.9954166647419158
37468,HARDMAN MUG 3 ASSORTED,65,32.42,5602702,0.9954282132472372
23303,SET 4 PICNIC CUTLERY FONDANT,65,126.75,5602767,0.9954397617525585
21100,CHARLIE AND LOLA CHARLOTTE BAG,65,162.20999999999998,5602832,0.9954513102578799
22874,NUMBER TILE COTTAGE GARDEN 6,65,150.81,5602897,0.9954628587632013
21280,VINTAGE KITCHEN PRINT VEGETABLES,65,165.75,5602962,0.9954744072685227
82583,amazon,64,0.0,5603026,0.9954857781045314
21628,TRIANGULAR POUFFE VINTAGE ,64,1176.6000000000001,5603090,0.9954971489405401
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,5603154,0.9955085197765489
20819,SILVER TEDDY BEAR,64,244.72,5603218,0.9955198906125576
22868,NUMBER TILE COTTAGE GARDEN 0 ,64,146.6,5603282,0.9955312614485663
