InvoiceMonth,StockCode,Description,Quantity,TotalPrice
2011-04-01,84510e,SET OF 4 GREEN CAROUSEL COASTERS,1,2.46
2011-04-01,84519A,TOMATO CHARLIE+LOLA COASTER SET,6,34.74
2011-04-01,84519B,CARROT CHARLIE+LOLA COASTER SET,4,9.54
2011-04-01,84531A,PINK KNITTED EGG COSY,39,15.209999999999999
2011-04-01,84531A,returned,2,0.0
2011-04-01,84531B,BLUE KNITTED EGG COSY,61,23.79
2011-04-01,84531B,returned,2,0.0
2011-04-01,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,374,169.5
2011-04-01,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,78,53.13
2011-04-01,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,239,102.02
2011-04-01,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,75,37.65
2011-04-01,84558A,3D DOG PICTURE PLAYING CARDS,9,29.390000000000004
2011-04-01,84559A,3D SHEET OF DOG STICKERS,12,10.2
2011-04-01,84559B,3D SHEET OF CAT STICKERS,13,11.049999999999999
2011-04-01,84559a,3D SHEET OF DOG STICKERS,1,1.66
2011-04-01,84563A,PINK & WHITE BREAKFAST TRAY,35,111.93
2011-04-01,84563B,BLUE & WHITE BREAKFAST TRAY,16,47.2
2011-04-01,84569A,PACK 3 IRON ON DOG PATCHES,6,7.5
2011-04-01,84569D,PACK 6 HEART/ICE-CREAM PATCHES,34,42.5
2011-04-01,84575A,PINK DOG CANNISTER,11,21.45
2011-04-01,84595E,LARGE TORTILLA DESIGN RED BOWL,1,3.75
2011-04-01,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,833,358.46999999999997
2011-04-01,84596E,SMALL LICORICE DES PINK BOWL,84,35.28
2011-04-01,84596F,SMALL MARSHMALLOWS PINK BOWL,640,276.18
2011-04-01,84596G,SMALL CHOCOLATES PINK BOWL,398,169.62
2011-04-01,84596J,MIXED NUTS LIGHT GREEN BOWL,296,125.14
2011-04-01,84596L,BISCUITS SMALL BOWL LIGHT BLUE,363,154.51
2011-04-01,84597B,RETRO BROWN BALL ASHTRAY ,12,15.0
2011-04-01,84597C,RETRO PINK BALL ASHTRAY ,18,22.5
2011-04-01,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,24,20.4
2011-04-01,84659A,WHITE TRAVEL ALARM CLOCK,2,5.1
2011-04-01,84660B,BLACK STITCHED WALL CLOCK,3,11.25
2011-04-01,84660C,PINK STITCHED WALL CLOCK,1,3.75
2011-04-01,84663A,GRASS HOPPER WOODEN WALL CLOCK ,40,78.0
2011-04-01,84673A,PINK FLY SWAT,2,1.3
2011-04-01,84673B,BLUE FLY SWAT,3,2.55
2011-04-01,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,3,29.849999999999998
2011-04-01,84708B,PINK JEWELLED PHOTO FRAME ,5,29.76
2011-04-01,84709B,PINK OVAL JEWELLED MIRROR,2,11.9
2011-04-01,84711A,SILVER OVAL SHAPE TRINKET BOX,2,19.9
2011-04-01,84712B,PINK JEWELLED PHOTO FRAME,3,23.85
2011-04-01,84741C,CITRUS GARLAND FELT FLOWERS ,13,25.349999999999998
2011-04-01,84745A,PINK HANGING GINGHAM EASTER HEN,10,4.2
2011-04-01,84745B,BLUE HANGING GINGHAM EASTER HEN,10,4.2
2011-04-01,84750B,BLACK SMALL GLASS CAKE STAND,41,15.99
2011-04-01,84751B,BLACK MEDIUM GLASS CAKE STAND,11,8.690000000000001
2011-04-01,84760S,SMALL HANGING GLASS+ZINC LANTERN,4,5.8
2011-04-01,84795B,SUNSET CHECK HAMMOCK,25,204.11
2011-04-01,84795b,SUNSET CHECK HAMMOCK,3,49.89
2011-04-01,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,4,46.54
2011-04-01,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,23,212.96999999999997
2011-04-01,84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,8.29
2011-04-01,84800L,LARGE WHITE/PINK ROSE ART FLOWER,60,106.56
2011-04-01,84801A,PINK HYDRANGEA ART FLOWER,12,25.200000000000003
2011-04-01,84801B,WHITE HYDRANGEA ART FLOWER,12,25.200000000000003
2011-04-01,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,9,26.55
2011-04-01,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,33,47.849999999999994
2011-04-01,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,6,12.600000000000001
2011-04-01,84849A,HELLO SAILOR BLUE SOAP HOLDER,6,13.34
2011-04-01,84849B,FAIRY SOAP SOAP HOLDER,48,81.12
2011-04-01,84849D,HOT BATHS SOAP HOLDER,108,182.52
2011-04-01,84857C,PINK MONTE CARLO HANDBAG,12,23.4
2011-04-01,84858C,PINK RIVIERA HANDBAG,153,200.65
2011-04-01,84859A,SILVER DISCO HANDBAG,5,9.75
2011-04-01,84870C,GREEN GEISHA GIRL ,3,14.96
2011-04-01,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,13,146.42999999999998
2011-04-01,84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,10,107.89999999999999
2011-04-01,84875D,BLUE SQUARE COMPACT MIRROR,12,15.0
2011-04-01,84876D,BLUE HEART COMPACT MIRROR,7,26.25
2011-04-01,84877A,PINK ROUND COMPACT MIRROR,12,15.0
2011-04-01,84877B,GREEN ROUND COMPACT MIRROR,1,3.29
2011-04-01,84884A,ANT WHITE WIRE HEART SPIRAL,9,35.55
2011-04-01,84912A,PINK ROSE WASHBAG,19,69.87
2011-04-01,84912B,GREEN ROSE WASHBAG,23,84.87
2011-04-01,84913A,SOFT PINK ROSE TOWEL ,9,35.05
2011-04-01,84913B,MINT GREEN ROSE TOWEL,19,73.39
2011-04-01,84924A,WAKE UP COCKEREL CALENDAR SIGN ,5,18.75
2011-04-01,84925D,LA PALMIERA WALL THERMOMETER,3,7.6499999999999995
2011-04-01,84925F,PSYCHEDELIC WALL THERMOMETER,6,15.299999999999999
2011-04-01,84926A,WAKE UP COCKEREL TILE COASTER,4,5.0
2011-04-01,84926D,LA PALMIERA TILE COASTER,16,20.0
2011-04-01,84926E,FLOWERS TILE COASTER,4,5.0
2011-04-01,84927A,WAKE UP COCKEREL TILE HOOK,5,10.5
2011-04-01,84927D,LA PALMIERA TILE HOOK,2,4.2
2011-04-01,84927E,FLOWERS TILE HOOK,8,16.8
2011-04-01,84927F,PSYCHEDELIC TILE HOOK,9,18.900000000000002
2011-04-01,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,3,7.6499999999999995
2011-04-01,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2,5.1
2011-04-01,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,10,11.24
2011-04-01,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,10,12.91
2011-04-01,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,7,29.96
2011-04-01,84968A,SET OF 16 VINTAGE ROSE CUTLERY,12,177.42000000000002
2011-04-01,84968B,SET OF 16 VINTAGE IVORY CUTLERY,1,12.75
2011-04-01,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,20,291.63
2011-04-01,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,13,177.96
2011-04-01,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,778,761.9999999999999
2011-04-01,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1196,973.6999999999999
2011-04-01,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,29,60.32
2011-04-01,84971S,SMALL HEART FLOWERS HOOK ,135,115.16999999999999
2011-04-01,84989A,75 GREEN FAIRY CAKE CASES,3,1.6500000000000001
2011-04-01,84989a,75 GREEN FAIRY CAKE CASES,4,8.32
2011-04-01,84993A,75 GREEN PETIT FOUR CASES,53,22.67
2011-04-01,84993B,75 BLACK PETIT FOUR CASES,3,1.26
2011-04-01,84993a,75 GREEN PETIT FOUR CASES,6,4.9799999999999995
2011-04-01,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,208,798.5200000000001
2011-04-01,84997B,CHILDRENS CUTLERY RETROSPOT RED ,410,1477.64
2011-04-01,84997C,CHILDRENS CUTLERY POLKADOT BLUE,161,647.6300000000001
2011-04-01,84997D,CHILDRENS CUTLERY POLKADOT PINK,197,801.21
2011-04-01,84997a,CHILDRENS CUTLERY POLKADOT GREEN ,3,24.869999999999997
2011-04-01,84997b,CHILDRENS CUTLERY RETROSPOT RED ,33,273.57
2011-04-01,84997c,CHILDRENS CUTLERY POLKADOT BLUE,28,232.11999999999998
2011-04-01,84997d,CHILDRENS CUTLERY POLKADOT PINK,17,140.92999999999998
2011-04-01,85014A,BLACK/BLUE POLKADOT UMBRELLA,22,130.9
2011-04-01,85014B,RED RETROSPOT UMBRELLA,44,274.82
2011-04-01,85014b,RED RETROSPOT UMBRELLA,4,49.84
2011-04-01,85017A,ENVELOPE 50 ROMANTIC IMAGES,3,2.55
2011-04-01,85017B,ENVELOPE 50 BLOSSOM IMAGES,90,55.76
2011-04-01,85017C,ENVELOPE 50 CURIOUS IMAGES,22,9.24
2011-04-01,85017C,Found,13,0.0
2011-04-01,85019A,ROMANTIC IMAGES NOTEBOOK SET,25,34.25
2011-04-01,85019B,BLOSSOM  IMAGES NOTEBOOK SET,24,30.0
2011-04-01,85019C,CURIOUS  IMAGES NOTEBOOK SET,51,72.75
2011-04-01,85024B,EAU DE NILE JEWELLED PHOTOFRAME,2,3.3
2011-04-01,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,3,8.23
2011-04-01,85025C,PINK HEART SHAPE PHOTO FRAME,4,9.879999999999999
2011-04-01,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,1,1.63
2011-04-01,85027L,FRENCH CHATEAU LARGE PLATTER ,41,79.94999999999999
2011-04-01,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,6,11.7
2011-04-01,85028S,FRENCH CHATEAU SMALL FRUITBOWL,11,21.45
2011-04-01,85031A,ROMANTIC IMAGES SCRAP BOOK SET,9,11.25
2011-04-01,85032C,CURIOUS IMAGES GIFT WRAP SET,7,14.700000000000001
2011-04-01,85032D,YULETIDE IMAGES GIFT WRAP SET,8,16.330000000000002
2011-04-01,85034C,3 ROSE MORRIS BOXED CANDLES,4,17.0
2011-04-01,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,12,55.04
2011-04-01,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2,8.5
2011-04-01,85035C,ROSE 3 WICK MORRIS BOX CANDLE,3,12.75
2011-04-01,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,22,85.58
2011-04-01,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2,8.5
2011-04-01,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,3,12.75
2011-04-01,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,7,11.45
2011-04-01,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,129,212.46999999999997
2011-04-01,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,1.63
2011-04-01,85040A,S/4 PINK FLOWER CANDLES IN BOWL,69,113.85
2011-04-01,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,27,44.55
2011-04-01,85040a,S/4 PINK FLOWER CANDLES IN BOWL,1,3.29
2011-04-01,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2.5
2011-04-01,85049C,ROMANTIC PINKS RIBBONS ,64,82.42
2011-04-01,85049D,BRIGHT BLUES RIBBONS ,59,73.75
2011-04-01,85049E,SCANDINAVIAN REDS RIBBONS,40,51.21
2011-04-01,85049F,BABY BOOM RIBBONS ,32,40.0
2011-04-01,85049G,CHOCOLATE BOX RIBBONS ,97,122.46000000000001
2011-04-01,85049H,URBAN BLACK RIBBONS ,6,7.5
2011-04-01,85049e,SCANDINAVIAN REDS RIBBONS,1,3.29
2011-04-01,85049g,CHOCOLATE BOX RIBBONS ,5,12.3
2011-04-01,85061W,WHITE JEWELLED HEART DECORATION,191,202.54999999999998
2011-04-01,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2,9.92
2011-04-01,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,4.96
2011-04-01,85099B,JUMBO BAG RED RETROSPOT,2456,4878.08
2011-04-01,85099C,JUMBO  BAG BAROQUE BLACK WHITE,698,1440.09
2011-04-01,85099F,JUMBO BAG STRAWBERRY,548,1034.79
2011-04-01,85114A,BLACK ENCHANTED FOREST PLACEMAT,6,9.899999999999999
2011-04-01,85114B,IVORY ENCHANTED FOREST PLACEMAT,88,133.2
2011-04-01,85114C,RED ENCHANTED FOREST PLACEMAT,33,54.44999999999999
2011-04-01,85114c,RED ENCHANTED FOREST PLACEMAT,10,32.9
2011-04-01,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3843,10017.789999999999
2011-04-01,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,2.55
2011-04-01,85124C,GREEN JUICY FRUIT PHOTO FRAME,4,10.2
2011-04-01,85129B,BEADED CRYSTAL HEART GREEN SMALL,28,35.28
2011-04-01,85130B,BEADED CRYSTAL HEART GREEN LARGE,28,44.67999999999999
2011-04-01,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,3.3
2011-04-01,85130D,BEADED CRYSTAL HEART PINK LARGE,6,9.899999999999999
2011-04-01,85131A,BEADED PEARL HEART WHITE ON STICK,101,102.37
2011-04-01,85131B,BEADED CRYSTAL HEART GREEN ON STICK,22,18.259999999999998
2011-04-01,85131C,BEADED CRYSTAL HEART BLUE ON STICK,27,27.93
2011-04-01,85131D,BEADED CRYSTAL HEART PINK ON STICK,35,29.049999999999997
2011-04-01,85132A,CHARLIE + LOLA BISCUITS TINS,222,490.5
2011-04-01,85132B,CHARLIE AND LOLA TABLE TINS,124,253.32
2011-04-01,85132C,CHARLIE AND LOLA FIGURES TINS,187,399.21
2011-04-01,85132a,CHARLIE + LOLA BISCUITS TINS,1,8.29
2011-04-01,85132b,CHARLIE AND LOLA TABLE TINS,2,16.58
2011-04-01,85132c,CHARLIE AND LOLA FIGURES TINS,2,16.58
2011-04-01,85135A,YELLOW DRAGONFLY HELICOPTER,3,23.85
2011-04-01,85135B,BLUE DRAGONFLY HELICOPTER,3,23.85
2011-04-01,85135C,RED DRAGONFLY HELICOPTER,4,31.8
2011-04-01,85136A,YELLOW SHARK HELICOPTER,2,15.9
2011-04-01,85159A,"BLACK TEA,COFFEE,SUGAR JARS",37,72.14999999999999
2011-04-01,85159B,"WHITE TEA,COFFEE,SUGAR JARS",82,159.89999999999998
2011-04-01,85160B,BLACK BIRD GARDEN DESIGN MUG,16,6.24
2011-04-01,85163A,WHITE BAROQUE WALL CLOCK ,24,94.80000000000001
2011-04-01,85163B,BLACK BAROQUE WALL CLOCK ,24,94.80000000000001
2011-04-01,85167B,BLACK GRAND BAROQUE PHOTO FRAME,7,8.75
2011-04-01,85169A,IVORY LOVE BIRD CANDLE,14,17.5
2011-04-01,85169C,EAU DE NIL LOVE BIRD CANDLE,176,187.32
2011-04-01,85169D,PINK LOVE BIRD CANDLE,4,7.42
2011-04-01,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,11,23.1
2011-04-01,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,35,71.78
2011-04-01,85179A,GREEN BITTY LIGHT CHAIN,3,13.950000000000001
2011-04-01,85180A,RED HEARTS LIGHT CHAIN ,5,32.21
2011-04-01,85180B,PINK HEARTS LIGHT CHAIN ,1,9.13
2011-04-01,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,97,79.46000000000001
2011-04-01,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,98,83.21000000000001
2011-04-01,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,22,70.58000000000001
2011-04-01,85185B,PINK HORSE SOCK PUPPET,15,44.25000000000001
2011-04-01,85186A,EASTER BUNNY GARLAND OF FLOWERS,33,13.86
2011-04-01,85186C,BUNNY EGG GARLAND,146,73.62
2011-04-01,85188A,GREEN METAL SWINGING BUNNY,38,33.86
2011-04-01,85194L,HANGING SPRING FLOWER EGG LARGE,167,147.41
2011-04-01,85194S,HANGING SPRING FLOWER EGG SMALL,85,60.150000000000006
2011-04-01,85199L,LARGE HANGING IVORY & RED WOOD BIRD,86,58.42
2011-04-01,85199S,SMALL HANGING IVORY/RED WOOD BIRD,44,24.63
2011-04-01,85205B,PINK FELT EASTER RABBIT GARLAND,34,98.74999999999999
2011-04-01,85230A,OPIUM SCENTED VOTIVE CANDLE,144,30.24
2011-04-01,85230B,CINNAMON SCENTED VOTIVE CANDLE,156,33.72
2011-04-01,85230E,STRAWBRY SCENTED VOTIVE CANDLE,165,36.33
2011-04-01,85230F,JASMINE VOTIVE CANDLE,2,0.58
2011-04-01,85230G,ORANGE VOTIVE CANDLE,144,30.24
2011-04-01,85231B,CINAMMON SET OF 9 T-LIGHTS,105,78.33
2011-04-01,85231G,ORANGE SCENTED SET/9 T-LIGHTS,103,75.85
2011-04-01,85231b,CINAMMON SET OF 9 T-LIGHTS,1,1.63
2011-04-01,85231g,ORANGE SCENTED SET/9 T-LIGHTS,2,3.26
2011-04-01,85232D,SET/3 DECOUPAGE STACKING TINS,14,69.30000000000001
2011-04-01,90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,8.4
2011-04-01,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,3.73
2011-04-01,90003D,CRYSTAL PAIR HEART HAIR SLIDES,2,7.5
2011-04-01,90005A,JADE GREEN ENAMEL HAIR COMB,2,4.14
2011-04-01,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,1,8.95
2011-04-01,90010B,BLACK/WHITE GLASS/SILVER BRACELET,2,17.9
2011-04-01,90010E,AMBER GLASS/SILVER BRACELET,3,26.849999999999998
2011-04-01,90011B,BLACK CRYSTAL DROP EARRINGS,1,2.9
2011-04-01,90011D,PURPLE CRYSTAL DROP EARRINGS,1,2.9
2011-04-01,90013B,BLACK VINTAGE EARRINGS,1,4.15
2011-04-01,90013C,GREEN VINTAGE EARRINGS ,1,4.15
2011-04-01,90014A,SILVER/MOP ORBIT NECKLACE,1,9.95
2011-04-01,90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,2,17.0
2011-04-01,90018B,GOLD M.O.P ORBIT DROP EARRINGS,2,8.5
2011-04-01,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,8.5
2011-04-01,90025A,BAROQUE BUTTERFLY EARRINGS BLACK,1,3.75
2011-04-01,90025B,BAROQUE BUTTERFLY EARRINGS RED,1,3.73
2011-04-01,90027B,GLASS BEAD HOOP EARRINGS MONTANA,1,2.9
2011-04-01,90027C,GLASS BEAD HOOP EARRINGS GREEN,2,5.8
2011-04-01,90035A,"PEARL & SHELL 42""NECKL. GREEN",3,32.25
2011-04-01,90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",1,7.9
2011-04-01,90038A,GLASS AND PAINTED BEADS BRACELET TO,1,3.73
2011-04-01,90042A,FRESHWATER PEARL BRACELET GOLD,2,5.1
2011-04-01,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,2,3.3
2011-04-01,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1,1.65
2011-04-01,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1,1.65
2011-04-01,90060F,FIRE POLISHED GLASS NECKL GREEN,1,5.82
2011-04-01,90067A,PINK VINTAGE VICTORIAN EARRINGS,2,5.8
2011-04-01,90081C,LILY BROOCH OLIVE COLOUR,1,4.98
2011-04-01,90123A,PINK HEART OF GLASS BRACELET,3,17.85
2011-04-01,90123B,TURQUOISE HEART OF GLASS BRACELET,2,11.9
2011-04-01,90123C,GREEN HEART OF GLASS BRACELET,4,23.8
2011-04-01,90123D,WHITE HEART OF GLASS BRACELET,2,11.9
2011-04-01,90124A,PINK MURANO TWIST NECKLACE,1,9.98
2011-04-01,90124B,BLUE MURANO TWIST NECKLACE,1,9.96
2011-04-01,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,4.13
2011-04-01,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,1,1.63
2011-04-01,90130C,GREEN STONE/CRYSTAL EARRINGS,1,2.9
2011-04-01,90135A,ORANGE/FUSCHIA STONES NECKLACE,1,4.98
2011-04-01,90142D,MOP PENDANT SHELL NECKLACE,6,29.700000000000003
2011-04-01,90160A,PURPLE BOUDICCA LARGE BRACELET,3,20.85
2011-04-01,90160B,RED BOUDICCA LARGE BRACELET,3,20.85
2011-04-01,90160C,TURQ+RED BOUDICCA LARGE BRACELET,4,27.8
2011-04-01,90160D,PINK BOUDICCA LARGE BRACELET,3,20.85
2011-04-01,90161B,ANT COPPER TURQ BOUDICCA BRACELET,1,4.98
2011-04-01,90163A,PINK ROSEBUD & PEARL NECKLACE,3,22.48
2011-04-01,90163B,WHITE ROSEBUD & PEARL NECKLACE,2,15.0
2011-04-01,90164A,PINK ROSEBUD PEARL BRACELET,2,15.0
2011-04-01,90164B,WHITE  ROSEBUD PEARL BRACELET,2,15.0
2011-04-01,90165B,WHITE ROSEBUD  PEARL EARRINGS,1,2.48
2011-04-01,90175A,WHITE GLASS CHUNKY CHARM BRACELET,6,53.9
2011-04-01,90175C,BLUE GLASS CHUNKY CHARM BRACELET,2,17.9
2011-04-01,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2,18.1
2011-04-01,90177A,CLASSIC DIAMANTE EARRINGS JET,1,2.9
2011-04-01,90177C,DROP DIAMANTE EARRINGS CRYSTAL,1,2.9
2011-04-01,90180B,PURPLE AMETHYST NECKLACE W TASSEL,1,9.95
2011-04-01,90181C,BLACK GLASS/SHELL/PEARL NECKLACE,1,9.15
2011-04-01,90183B,AMETHYST DROP EARRINGS W LONG BEADS,1,2.9
2011-04-01,90184A,AMBER CHUNKY BEAD BRACELET W STRAP,2,17.9
2011-04-01,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,2,18.1
2011-04-01,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,1,8.95
2011-04-01,90185A,AMBER DIAMANTE EXPANDABLE RING,13,55.15
2011-04-01,90185B,AMETHYST DIAMANTE EXPANDABLE RING,8,33.8
2011-04-01,90185C,BLACK DIAMANTE EXPANDABLE RING,12,51.0
2011-04-01,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,12,51.0
2011-04-01,90186B,CRYSTAL HOOP EARRING FLORAL LEAF,1,2.9
2011-04-01,90187B,GREEN DROP EARRINGS W BEAD CLUSTER,1,3.32
2011-04-01,90198B,VINTAGE ROSE BEAD BRACELET BLACK,1,4.25
2011-04-01,90199C,5 STRAND GLASS NECKLACE CRYSTAL,2,12.7
2011-04-01,90200A,PURPLE SWEETHEART BRACELET,1,4.15
2011-04-01,90200B,BLACK SWEETHEART BRACELET,3,12.75
2011-04-01,90200D,PINK SWEETHEART BRACELET,4,16.8
2011-04-01,90200E,GREEN SWEETHEART BRACELET,4,16.8
2011-04-01,90201A,PURPLE ENAMEL FLOWER RING,6,17.55
2011-04-01,90201B,BLACK ENAMEL FLOWER RING,9,26.550000000000004
2011-04-01,90201C,RED ENAMEL FLOWER RING,3,8.850000000000001
2011-04-01,90201D,GREEN ENAMEL FLOWER RING,5,14.650000000000002
2011-04-01,90205A,LARGE MINT DIAMANTE HAIRSLIDE,1,1.65
2011-04-01,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,4.14
2011-04-01,90209C,PINK ENAMEL+GLASS HAIR COMB,3,6.209999999999999
2011-04-01,90214A,"LETTER ""A"" BLING KEY RING",3,2.91
2011-04-01,90214B,"LETTER ""B"" BLING KEY RING",1,0.83
2011-04-01,90214D,"LETTER ""D"" BLING KEY RING",1,0.83
2011-04-01,90214F,"LETTER ""F"" BLING KEY RING",3,2.4899999999999998
2011-04-01,90214G,"LETTER ""G"" BLING KEY RING",3,2.91
2011-04-01,90214K,"LETTER ""K"" BLING KEY RING",1,0.83
2011-04-01,90214L,"LETTER ""L"" BLING KEY RING",3,2.4899999999999998
2011-04-01,90214M,"LETTER ""M"" BLING KEY RING",1,0.83
2011-04-01,90214N,"LETTER ""N"" BLING KEY RING",1,0.83
2011-04-01,90214O,"LETTER ""O"" BLING KEY RING",1,0.83
2011-04-01,90214P,"LETTER ""P"" BLING KEY RING",1,1.25
2011-04-01,90214R,"LETTER ""R"" BLING KEY RING",1,0.83
2011-04-01,90214S,"LETTER ""S"" BLING KEY RING",1,0.83
2011-04-01,90214T,"LETTER ""T"" BLING KEY RING",2,1.66
2011-04-01,90214Z,"LETTER ""Z"" BLING KEY RING",1,0.83
2011-04-01,BANK CHARGES,Bank Charges,1,15.0
2011-04-01,C2,CARRIAGE,8,400.0
2011-04-01,DCGS0004,HAYNES CAMPER SHOULDER BAG,1,16.63
2011-04-01,DCGSSBOY,BOYS PARTY BAG,1,3.29
2011-04-01,DCGSSGIRL,GIRLS PARTY BAG,1,3.29
2011-04-01,DOT,DOTCOM POSTAGE,47,7535.38
2011-04-01,M,Manual,105,10108.5
2011-04-01,PADS,PADS TO MATCH ALL CUSHIONS,1,0.001
2011-04-01,POST,POSTAGE,135,3409.95
2011-04-01,S,SAMPLES,1,30.0
2011-04-01,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,8.33
2011-04-01,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,3,50.010000000000005
2011-04-01,gift_0001_40,Dotcomgiftshop Gift Voucher £40.00,1,33.33
2011-05-01,10120,DOGGY RUBBER,3,0.63
2011-05-01,10125,MINI FUNKY DESIGN TAPES,107,90.95
2011-05-01,10133,COLOURING PENCILS BROWN TUBE,33,28.05
2011-05-01,10135,COLOURING PENCILS BROWN TUBE,13,22.3
2011-05-01,11001,ASSTD DESIGN RACING CAR PEN,96,162.24
2011-05-01,15034,PAPER POCKET TRAVELING FAN ,827,123.37000000000002
2011-05-01,15036,ASSORTED COLOURS SILK FAN,4684,3708.92
2011-05-01,15039,SANDALWOOD FAN,605,420.59000000000003
2011-05-01,16011,ANIMAL STICKERS,64,13.440000000000001
2011-05-01,16012,FOOD/DRINK SPONGE STICKERS,133,27.93
2011-05-01,16014,SMALL CHINESE STYLE SCISSOR,2771,903.8199999999999
2011-05-01,16015,MEDIUM CHINESE STYLE SCISSOR,43,21.5
2011-05-01,16016,LARGE CHINESE STYLE SCISSOR,122,103.7
2011-05-01,16046,TEATIME PEN CASE & PENS,5,4.25
2011-05-01,16048,TEATIME ROUND PENCIL SHARPENER ,24,10.08
2011-05-01,16049,TEATIME GEL PENS ASST,468,66.96000000000001
2011-05-01,16052,TEATIME PUSH DOWN RUBBER,52,23.48
2011-05-01,16216,LETTER SHAPE PENCIL SHARPENER,5,0.8
2011-05-01,16218,CARTOON  PENCIL SHARPENERS,10,1.6
2011-05-01,16225,RATTLE SNAKE EGGS,2,2.5
2011-05-01,16235,RECYCLED PENCIL WITH RABBIT ERASER,235,56.07
2011-05-01,16236,KITTY PENCIL ERASERS,197,41.79
2011-05-01,16237,SLEEPING CAT ERASERS,287,65.52
2011-05-01,16238,PARTY TIME PENCIL ERASERS,115,24.15
2011-05-01,16259,PIECE OF CAMO STATIONERY SET,108,22.68
2011-05-01,17003,BROCADE RING PURSE ,2209,583.01
2011-05-01,17021,NAMASTE SWAGAT INCENSE,102,30.599999999999998
2011-05-01,17038,PORCELAIN BUDAH INCENSE HOLDER,2,1.66
2011-05-01,17096,ASSORTED LAQUERED INCENSE HOLDERS,72,15.120000000000001
2011-05-01,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,47,8.7
2011-05-01,20615,BLUE POLKADOT PASSPORT COVER,3,10.36
