StockCode,avgPrice,totalQty,totalSales,mainCountry,Description,firstPurchase,lastPurchase,frequency,uniqueCustomers,Recency,Monetary
23382,3.71,1712,6155.04,United Kingdom,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2011-10-13 13:42:00,2011-12-09 11:34:00,164,136,0,6155.04
23388,4.14,793,3170.95,United Kingdom,WOODLAND MINI BACKPACK,2011-09-11 15:47:00,2011-12-09 10:13:00,138,115,0,3170.95
23389,4.14,1050,4217.5,United Kingdom,SPACEBOY MINI BACKPACK,2011-09-11 13:39:00,2011-12-09 12:16:00,212,159,0,4217.5
23390,4.14,725,2888.75,United Kingdom,DOLLY GIRL MINI BACKPACK,2011-09-11 13:39:00,2011-12-09 10:13:00,153,117,0,2888.75
23391,4.14,361,1458.15,United Kingdom, I LOVE LONDON MINI BACKPACK,2011-09-11 11:29:00,2011-12-08 11:56:00,71,58,1,1458.15
23392,2.07,592,1175.68,United Kingdom,SPACEBOY ROCKET LOLLY MAKERS,2011-09-06 10:42:00,2011-12-07 14:43:00,83,70,1,1175.68
23393,3.75,769,2883.75,United Kingdom,HOME SWEET HOME CUSHION COVER ,2011-09-04 12:07:00,2011-12-06 14:30:00,208,165,2,2883.75
23394,3.75,395,1481.25,United Kingdom,POSTE FRANCE CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,124,90,0,1481.25
23395,3.75,696,2604.48,United Kingdom,BELLE JARDINIERE CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,185,141,0,2604.48
23396,3.75,616,2304.48,United Kingdom,BUTTERFLY CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,175,134,0,2304.48
23397,9.85,434,4069.9,United Kingdom,FOOT STOOL HOME SWEET HOME ,2011-09-04 12:24:00,2011-11-25 13:52:00,176,139,13,4069.9
23398,0.85,591,499.23,United Kingdom,HANGING HEART BONHEUR,2011-09-04 14:08:00,2011-12-08 13:50:00,66,53,0,499.23
23399,0.85,1823,1546.43,United Kingdom,HOME SWEET HOME HANGING HEART,2011-09-04 12:54:00,2011-12-08 13:50:00,191,146,0,1546.43
23400,6.15,448,2247.36,United Kingdom,SHELF WITH 4 HOOKS HOME SWEET HOME,2011-09-06 11:55:00,2011-12-08 10:59:00,96,76,1,2247.36
23401,6.09,443,2155.51,United Kingdom,RUSTIC MIRROR WITH LACE HEART,2011-09-07 16:27:00,2011-12-08 18:43:00,70,59,0,2155.51
23402,3.74,281,1031.67,United Kingdom,HOME SWEEET HOME 3 PEG HANGER ,2011-09-05 12:00:00,2011-12-04 12:17:00,56,47,5,1031.67
23403,3.71,596,1984.06,United Kingdom,LETTER HOLDER HOME SWEET HOME,2011-09-05 12:00:00,2011-12-07 12:11:00,112,80,2,1984.06
23404,4.86,969,4108.58,United Kingdom,HOME SWEET HOME BLACKBOARD,2011-09-05 10:15:00,2011-12-09 11:50:00,136,104,0,4108.58
23405,4.91,237,1137.95,United Kingdom,HOME SWEET HOME 2 DRAWER CABINET,2011-09-05 11:18:00,2011-12-07 11:03:00,60,54,2,1137.95
23406,6.14,435,2154.79,United Kingdom,HOME SWEET HOME KEY HOLDER,2011-09-05 10:15:00,2011-12-06 14:23:00,95,65,2,2154.79
23407,9.84,252,2446.62,United Kingdom,SET OF 2 TRAYS HOME SWEET HOME,2011-09-04 12:07:00,2011-12-08 17:37:00,120,103,0,2446.62
23408,2.08,310,644.8,United Kingdom,PHOTO FRAME LINEN AND LACE SMALL,2011-09-07 16:27:00,2011-12-07 12:33:00,59,53,2,644.8
23409,3.73,208,771.72,United Kingdom,PHOTO FRAME LINEN AND LACE LARGE,2011-09-07 16:00:00,2011-12-05 12:03:00,41,39,4,771.72
23410,8.03,36,290.1,United Kingdom,CURIO CABINET LINEN AND LACE ,2011-09-08 10:35:00,2011-11-25 13:09:00,18,16,13,290.1
23411,4.92,217,1016.55,United Kingdom, TRELLIS COAT RACK,2011-09-04 14:08:00,2011-12-02 17:12:00,47,42,6,1016.55
23412,7.39,351,2269.14,United Kingdom,HEART MIRROR ANTIQUE WHITE,2011-09-06 09:53:00,2011-10-10 17:26:00,72,64,59,2269.14
23413,4.9,160,763.2,United Kingdom,VINTAGE COFFEE GRINDER BOX,2011-09-07 16:00:00,2011-12-08 11:15:00,45,34,1,763.2
23414,9.9,139,1348.01,United Kingdom,ZINC BOX SIGN HOME,2011-09-05 10:15:00,2011-11-30 17:37:00,62,58,8,1348.01
23415,1.37,326,405.6,United Kingdom,HOME SWEET HOME HOOK,2011-09-07 15:52:00,2011-12-08 15:54:00,45,42,0,405.6
23416,1.16,123,155.07,United Kingdom,CHAMBRE HOOK,2011-09-12 13:43:00,2011-12-08 14:39:00,18,18,0,155.07
23417,1.13,140,137.76,United Kingdom,BATHROOM HOOK,2011-09-07 15:52:00,2011-12-08 14:39:00,22,21,0,137.76
23418,2.07,534,1068.96,United Kingdom,LAVENDER TOILETTE BOTTLE,2011-09-11 10:53:00,2011-12-06 12:56:00,61,55,2,1068.96
23419,2.08,438,897.12,United Kingdom,HOME SWEET HOME BOTTLE ,2011-09-11 10:53:00,2011-12-07 11:42:00,62,56,2,897.12
23420,2.08,160,332.8,United Kingdom,PANTRY HOOK TEA STRAINER ,2011-09-15 12:46:00,2011-12-04 12:44:00,29,26,5,332.8
23421,2.08,154,320.32,United Kingdom,PANTRY HOOK SPATULA,2011-09-08 13:38:00,2011-12-04 12:44:00,27,24,5,320.32
23422,2.08,196,407.68,United Kingdom,PANTRY HOOK BALLOON WHISK ,2011-09-08 13:38:00,2011-12-04 14:55:00,31,29,4,407.68
23423,3.75,202,757.5,United Kingdom,PANTRY 3 HOOK ROLLING PIN HANGER,2011-09-08 13:38:00,2011-12-05 15:43:00,51,47,3,757.5
23424,4.93,413,1986.75,United Kingdom,GINGHAM RECIPE BOOK BOX,2011-09-05 10:15:00,2011-12-09 08:59:00,104,87,0,1986.75
23425,2.05,237,435.43,United Kingdom,STORAGE TIN HOME SWEET HOME,2011-09-06 09:49:00,2011-12-09 10:46:00,35,35,0,435.43
23426,2.85,1232,3192.56,United Kingdom,METAL SIGN DROP YOUR PANTS,2011-09-05 16:22:00,2011-12-08 13:47:00,175,126,0,3192.56
23427,12.31,228,2648.4,United Kingdom,STOOL HOME SWEET HOME ,2011-09-04 12:07:00,2011-12-08 11:15:00,108,87,1,2648.4
23428,8.11,70,559.5,United Kingdom,IVORY RETRO KITCHEN WALL CLOCK,2011-11-17 10:01:00,2011-12-09 08:48:00,26,25,0,559.5
23429,8.15,44,358.6,United Kingdom,RED RETRO KITCHEN WALL CLOCK,2011-11-21 10:35:00,2011-12-09 08:48:00,20,19,0,358.6
23430,8.15,35,285.25,United Kingdom,BLUE RETRO KITCHEN WALL CLOCK,2011-11-20 15:35:00,2011-12-09 08:48:00,17,16,0,285.25
23431,0.83,1432,1117.28,United Kingdom,NATURAL HANGING QUILTED HEARTS ,2011-08-26 09:55:00,2011-12-01 11:20:00,72,63,8,1117.28
23432,0.83,1274,1046.86,United Kingdom,PRETTY HANGING QUILTED HEARTS,2011-08-31 10:06:00,2011-12-06 14:40:00,72,65,2,1046.86
23433,0.83,1215,1003.17,United Kingdom,HANGING QUILTED PATCHWORK APPLES,2011-08-26 12:49:00,2011-12-04 13:32:00,82,76,4,1003.17
23434,0.9,1792,1632.4,United Kingdom,3 RAFFIA RIBBONS 50'S CHRISTMAS ,2011-09-11 10:58:00,2011-12-07 13:12:00,136,129,1,1632.4
23435,0.9,679,608.65,United Kingdom,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,2011-09-11 10:58:00,2011-12-07 13:12:00,45,40,1,608.65
23436,1.24,1929,2251.65,United Kingdom,GIFT BAG LARGE VINTAGE CHRISTMAS,2011-08-02 14:04:00,2011-12-05 12:03:00,92,91,4,2251.65
23437,1.25,1909,2302.25,United Kingdom, 50'S CHRISTMAS GIFT BAG LARGE,2011-08-22 15:05:00,2011-12-09 10:20:00,111,108,0,2302.25
23438,1.25,1796,2161.0,United Kingdom, RED SPOT GIFT BAG LARGE,2011-08-03 12:20:00,2011-12-09 10:20:00,100,88,0,2161.0
23439,2.09,3762,7660.2,United Kingdom,HAND WARMER RED LOVE HEART,2011-08-24 14:23:00,2011-12-09 10:20:00,399,268,0,7660.2
23440,2.02,164,299.36,United Kingdom,PAINT YOUR OWN EGGS IN CRATE,2011-11-24 15:01:00,2011-12-07 15:16:00,5,5,1,299.36
23441,0.42,22,9.24,United Kingdom,HAND PAINTED HANGING EASTER EGG,2011-11-23 10:39:00,2011-12-07 13:12:00,3,3,1,9.24
23442,2.08,42,87.36,United Kingdom,12 HANGING EGGS HAND PAINTED,2011-11-15 17:14:00,2011-12-07 13:12:00,10,7,1,87.36
23444,15.19,79,1200.0,United Kingdom,Next Day Carriage,2011-05-26 16:11:00,2011-12-08 12:10:00,79,63,1,1200.0
23445,0.83,2667,2147.61,United Kingdom,ICE CREAM BUBBLES,2011-08-24 11:31:00,2011-12-09 08:59:00,96,81,0,2147.61
23446,1.58,157,230.25,United Kingdom,BLUE BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-12-07 15:16:00,3,3,1,230.25
23447,1.6,158,231.9,United Kingdom,PINK BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-12-07 15:16:00,4,4,1,231.9
23448,1.65,25,41.25,United Kingdom,CREAM BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-11-30 09:50:00,3,3,9,41.25
23449,1.25,12,15.0,United Kingdom,SET OF 6 EASTER RAINBOW CHICKS,2011-11-15 17:14:00,2011-11-15 17:14:00,1,1,23,15.0
23451,1.94,269,520.95,United Kingdom,SQUARE MINI PORTRAIT FRAME,2011-10-14 14:04:00,2011-12-08 13:59:00,46,38,0,520.95
23452,1.95,510,990.9,United Kingdom,HEART MINI PORTRAIT FRAME,2011-10-14 13:35:00,2011-12-08 14:39:00,81,69,0,990.9
23453,1.94,323,627.45,United Kingdom,OVAL  MINI PORTRAIT FRAME,2011-10-14 12:33:00,2011-12-08 13:59:00,50,40,0,627.45
23454,4.14,166,679.3,United Kingdom,SET OF 3 MINI HANGING PORTRAITS,2011-10-21 13:13:00,2011-12-08 14:39:00,53,41,0,679.3
23455,2.87,206,566.54,United Kingdom,SMALL PARLOUR PICTURE FRAME,2011-10-16 15:44:00,2011-12-08 12:26:00,35,32,1,566.54
23456,4.12,158,634.1,United Kingdom,MEDIUM PARLOUR PICTURE FRAME ,2011-10-16 12:25:00,2011-12-04 12:44:00,36,33,5,634.1
23457,4.92,105,503.55,United Kingdom,LARGE PARLOUR PICTURE FRAME,2011-10-16 15:44:00,2011-12-08 13:45:00,30,27,0,503.55
23458,14.95,51,762.45,United Kingdom,DOLLY CABINET 3 DRAWERS ,2011-10-17 15:18:00,2011-12-08 14:58:00,30,30,0,762.45
23459,12.5,33,412.5,United Kingdom,DOLLY CABINET 2 DRAWERS ,2011-10-16 12:19:00,2011-12-08 12:10:00,19,19,1,412.5
23460,9.9,108,1007.08,United Kingdom,SWEETHEART WALL TIDY ,2011-10-20 12:57:00,2011-12-05 14:39:00,43,41,3,1007.08
23461,4.14,839,2950.05,United Kingdom,SWEETHEART BIRD HOUSE,2011-09-29 15:57:00,2011-12-07 17:25:00,96,75,1,2950.05
23462,19.75,77,1482.15,United Kingdom,ROCOCO WALL MIRROR WHITE,2011-10-20 13:06:00,2011-12-08 17:37:00,44,43,0,1482.15
23463,9.95,12,119.4,United Kingdom,VINTAGE ZINC WATERING CAN,2011-10-16 12:28:00,2011-12-09 09:07:00,7,7,0,119.4
23464,4.95,16,79.2,United Kingdom,VINTAGE ZINC WATERING CAN SMALL,2011-10-16 12:28:00,2011-12-09 09:07:00,6,6,0,79.2
23465,8.25,28,231.0,United Kingdom,TUSCAN VILLA FEEDING STATION,2011-10-04 16:39:00,2011-11-24 15:01:00,15,15,14,231.0
23466,8.21,49,398.25,United Kingdom,TUSCAN VILLA DOVECOTE,2011-09-30 08:18:00,2011-12-07 14:39:00,21,20,1,398.25
23467,3.29,23,75.67,United Kingdom,VINTAGE ZINC PLANTER  ,2011-10-17 10:10:00,2011-12-07 11:42:00,5,5,2,75.67
23468,8.25,19,156.75,United Kingdom,TUSCAN VILLA BIRD TABLE ,2011-10-06 17:28:00,2011-11-23 15:53:00,11,11,15,156.75
23469,4.12,320,1255.76,United Kingdom,CARD HOLDER LOVE BIRD SMALL,2011-09-30 09:39:00,2011-12-08 11:43:00,63,61,1,1255.76
23470,6.22,220,1323.4,United Kingdom,CARD HOLDER LOVE BIRD LARGE ,2011-10-02 13:26:00,2011-12-05 15:44:00,75,70,3,1323.4
23471,9.76,65,605.95,United Kingdom,SIX DRAWER OFFICE TIDY,2011-09-30 15:02:00,2011-12-02 17:12:00,27,26,6,605.95
23472,14.79,55,792.85,United Kingdom, NINE DRAWER OFFICE TIDY,2011-10-02 12:11:00,2011-12-07 13:53:00,31,29,1,792.85
23473,0.83,666,531.66,United Kingdom,WOODLAND SMALL RED FELT HEART,2011-10-20 12:24:00,2011-12-07 15:43:00,44,41,1,531.66
23474,0.83,297,246.51,United Kingdom,WOODLAND SMALL BLUE FELT HEART,2011-10-24 13:37:00,2011-12-07 15:43:00,28,26,1,246.51
23475,0.83,280,232.4,United Kingdom,WOODLAND SMALL PINK FELT HEART,2011-10-27 16:23:00,2011-12-07 15:43:00,26,25,1,232.4
23476,1.25,198,247.5,United Kingdom,WOODLAND LARGE RED FELT HEART,2011-10-20 12:07:00,2011-11-30 15:43:00,18,18,8,247.5
23477,1.25,85,106.25,United Kingdom,WOODLAND LARGE BLUE FELT HEART,2011-10-20 12:07:00,2011-11-30 15:43:00,8,8,8,106.25
23478,1.23,278,307.18,United Kingdom,WOODLAND LARGE PINK FELT HEART,2011-10-20 12:07:00,2011-12-01 14:17:00,10,9,7,307.18
23479,7.78,110,827.5,United Kingdom,WIRE EGG BASKET ,2011-10-17 12:41:00,2011-12-08 14:38:00,41,35,0,827.5
23480,3.71,1720,6126.09,United Kingdom,MINI LIGHTS WOODLAND MUSHROOMS,2011-10-20 12:24:00,2011-12-09 12:19:00,179,143,0,6126.09
23481,1.24,217,266.21,United Kingdom,PEARLISED IVORY HEART SMALL ,2011-10-17 15:06:00,2011-12-06 11:58:00,30,23,3,266.21
23482,1.64,415,651.15,United Kingdom,PEARLISED IVORY HEART LARGE ,2011-10-14 14:04:00,2011-12-06 15:10:00,36,32,2,651.15
23483,1.23,1322,1541.62,United Kingdom,HANGING  BUTTERFLY T-LIGHT HOLDER,2011-10-03 12:47:00,2011-12-08 17:12:00,69,57,0,1541.62
23484,2.86,174,483.66,United Kingdom,HEART TRELLISTRIPLE T-LIGHT HOLDER,2011-09-30 10:18:00,2011-12-04 16:02:00,26,25,4,483.66
23485,24.16,259,5719.0,United Kingdom,BOTANICAL GARDENS WALL CLOCK ,2011-10-20 14:51:00,2011-12-08 17:37:00,80,70,0,5719.0
23486,16.45,267,3879.15,United Kingdom,ANTIQUE HEART SHELF UNIT,2011-10-20 12:21:00,2011-12-08 14:39:00,68,64,0,3879.15
23487,9.87,78,754.0,United Kingdom,SWEET HEART CAKE CARRIER,2011-10-14 11:15:00,2011-12-08 14:58:00,42,41,0,754.0
23489,2.89,876,2512.44,United Kingdom,"GARLAND, VINTAGE BELLS",2011-10-20 10:10:00,2011-12-09 12:19:00,143,125,0,2512.44
23490,3.74,539,1988.13,United Kingdom,T-LIGHT HOLDER HANGING LOVE BIRD,2011-10-14 12:33:00,2011-12-08 14:39:00,96,83,0,1988.13
23491,8.25,226,1864.5,United Kingdom,VINTAGE JINGLE BELLS HEART,2011-10-20 10:10:00,2011-12-07 12:55:00,77,64,1,1864.5
23492,8.25,74,610.5,United Kingdom,VINTAGE JINGLE BELLS WREATH,2011-10-20 10:10:00,2011-12-05 10:09:00,26,24,4,610.5
23493,1.95,3522,6747.9,United Kingdom,VINTAGE DOILY TRAVEL SEWING KIT,2011-09-22 12:13:00,2011-12-09 08:48:00,364,282,0,6747.9
23494,5.93,726,4218.7,United Kingdom,VINTAGE DOILY DELUXE SEWING KIT ,2011-09-25 12:31:00,2011-12-08 13:47:00,179,145,0,4218.7
23495,1.25,192,240.0,United Kingdom,SET OF 3 PANTRY WOODEN SPOONS,2011-10-30 11:55:00,2011-12-07 12:43:00,24,21,2,240.0
23496,1.25,88,110.0,United Kingdom,PANTRY KITCHEN THERMOMETER ,2011-10-30 11:55:00,2011-12-08 10:59:00,22,21,1,110.0
23497,1.44,2514,3513.1,United Kingdom,CLASSIC CHROME BICYCLE BELL ,2011-10-28 13:04:00,2011-12-08 18:22:00,179,150,0,3513.1
23498,1.44,1591,2205.95,United Kingdom,CLASSIC BICYCLE CLIPS ,2011-11-25 10:58:00,2011-12-09 12:21:00,93,77,0,2205.95
23499,0.42,1247,523.74,United Kingdom,SET 12 VINTAGE DOILY CHALK ,2011-10-20 13:54:00,2011-12-08 11:43:00,98,86,1,523.74
23500,1.24,1585,1935.05,United Kingdom,KEY RING BASEBALL BOOT ASSORTED ,2011-10-04 13:58:00,2011-12-08 12:07:00,93,76,1,1935.05
23501,1.24,1772,2105.8,United Kingdom,KEY RING BASEBALL BOOT UNION JACK,2011-10-05 10:11:00,2011-12-08 11:43:00,89,77,1,2105.8
23502,1.25,690,838.98,United Kingdom,PLAYING CARDS VINTAGE DOILEY ,2011-09-22 12:02:00,2011-12-07 13:53:00,88,80,1,838.98
23503,1.25,3435,4246.71,United Kingdom,PLAYING CARDS KEEP CALM & CARRY ON,2011-09-22 09:52:00,2011-12-09 08:59:00,337,284,0,4246.71
23504,1.25,1668,2082.48,United Kingdom,PLAYING CARDS JUBILEE UNION JACK,2011-09-22 11:46:00,2011-12-08 13:50:00,203,164,0,2082.48
23505,1.24,1065,1247.25,United Kingdom,PLAYING CARDS I LOVE LONDON ,2011-09-22 12:55:00,2011-12-08 15:03:00,111,93,0,1247.25
23506,0.42,2718,1116.36,United Kingdom,MINI PLAYING CARDS SPACEBOY ,2011-09-22 12:02:00,2011-12-08 15:09:00,137,114,0,1116.36
23507,0.42,2841,1129.02,United Kingdom,MINI PLAYING CARDS BUFFALO BILL ,2011-09-22 14:11:00,2011-12-08 15:09:00,111,91,0,1129.02
23508,0.42,2476,1014.72,United Kingdom,MINI PLAYING CARDS DOLLY GIRL ,2011-09-22 14:11:00,2011-12-08 10:40:00,118,95,1,1014.72
23509,0.42,1043,434.46,United Kingdom,MINI PLAYING CARDS FUN FAIR ,2011-09-22 14:11:00,2011-12-08 10:40:00,57,51,1,434.46
23510,0.42,2298,902.16,United Kingdom,MINI PLAYING CARDS GYMKHANA,2011-09-22 14:11:00,2011-12-08 15:31:00,101,90,0,902.16
23511,2.07,526,1050.58,United Kingdom,EMBROIDERED RIBBON REEL EMILY ,2011-09-22 12:23:00,2011-12-08 11:53:00,88,83,1,1050.58
23512,2.06,485,923.54,United Kingdom,EMBROIDERED RIBBON REEL ROSIE,2011-09-22 14:10:00,2011-12-08 11:53:00,50,46,1,923.54
23513,2.07,556,1072.96,United Kingdom,EMBROIDERED RIBBON REEL SUSIE ,2011-09-22 14:18:00,2011-12-05 14:39:00,62,59,3,1072.96
23514,2.07,458,909.14,United Kingdom,EMBROIDERED RIBBON REEL SALLY ,2011-09-22 14:10:00,2011-12-04 12:44:00,62,57,5,909.14
23515,2.07,558,1075.38,United Kingdom,EMBROIDERED RIBBON REEL DAISY ,2011-09-22 14:10:00,2011-12-09 12:16:00,60,58,0,1075.38
23516,3.73,292,1028.76,United Kingdom,EMBROIDERED RIBBON REEL SOPHIE  ,2011-09-25 12:22:00,2011-12-05 16:05:00,43,39,3,1028.76
23517,2.87,312,860.88,United Kingdom,EMBROIDERED RIBBON REEL REBECCA ,2011-09-22 12:23:00,2011-12-05 12:30:00,51,50,4,860.88
23518,2.87,358,957.82,United Kingdom,EMBROIDERED RIBBON REEL RACHEL ,2011-09-22 14:10:00,2011-12-02 14:30:00,42,40,6,957.82
23519,3.7,219,755.01,United Kingdom,EMBROIDERED RIBBON REEL CLAIRE,2011-09-25 12:22:00,2011-11-22 16:43:00,19,18,16,755.01
23520,3.74,166,589.38,United Kingdom,EMBROIDERED RIBBON REEL RUBY ,2011-09-22 12:23:00,2011-12-05 16:05:00,31,30,3,589.38
23521,2.62,388,648.62,United Kingdom,CAT AND BIRD WALL ART,2011-10-03 11:37:00,2011-12-06 12:27:00,22,21,3,648.62
23522,2.58,341,652.17,United Kingdom,DOG AND BALL WALL ART,2011-10-03 11:01:00,2011-12-08 15:54:00,21,20,0,652.17
23523,3.66,357,1151.43,United Kingdom,TREASURE AHOY WALL ART,2011-10-03 11:37:00,2011-12-08 16:38:00,38,35,0,1151.43
23524,3.66,465,1441.98,United Kingdom,HORSE & PONY WALL ART,2011-10-02 13:46:00,2011-12-09 11:34:00,51,42,0,1441.98
23525,3.66,568,1781.64,United Kingdom,BUFFALO BILL WALL ART ,2011-10-03 14:34:00,2011-12-09 11:34:00,45,38,0,1781.64
23526,5.81,882,4346.82,United Kingdom,DOG LICENCE WALL ART,2011-10-03 11:01:00,2011-12-08 18:43:00,92,79,0,4346.82
23527,3.68,416,1398.72,United Kingdom,ANIMALS AND NATURE WALL ART,2011-10-03 12:17:00,2011-12-09 11:34:00,44,40,0,1398.72
23528,3.63,462,1381.38,United Kingdom,SPACEBOY WALL ART,2011-10-03 11:01:00,2011-12-01 14:38:00,34,30,7,1381.38
23529,3.61,629,1952.31,United Kingdom,DOLLY GIRL WALL ART,2011-10-03 12:48:00,2011-12-05 14:30:00,30,26,3,1952.31
23530,4.75,1043,4270.95,United Kingdom,WALL ART ONLY ONE PERSON ,2011-10-03 11:37:00,2011-12-09 08:59:00,75,60,0,4270.95
23531,6.75,963,5340.21,United Kingdom,WALL ART BIG LOVE ,2011-10-03 11:37:00,2011-12-08 18:43:00,99,77,0,5340.21
23532,4.47,205,853.47,United Kingdom,WALL ART WORK REST AND PLAY  ,2011-10-03 14:34:00,2011-12-08 12:05:00,26,23,1,853.47
23533,5.15,210,936.34,United Kingdom,WALL ART GARDEN HAVEN ,2011-10-03 11:01:00,2011-12-09 09:07:00,31,27,0,936.34
23534,5.88,1207,6326.83,United Kingdom,STOP FOR TEA WALL ART,2011-10-02 14:37:00,2011-12-08 12:54:00,196,159,0,6326.83
23535,5.87,1128,5928.36,United Kingdom,BICYCLE SAFTEY WALL ART,2011-10-02 14:37:00,2011-12-09 10:20:00,167,135,0,5928.36
23536,5.87,613,3274.03,United Kingdom,VILLAGE SHOW WALL ART,2011-10-03 13:49:00,2011-12-08 12:36:00,74,68,1,3274.03
23537,4.84,98,446.7,United Kingdom,I LOVE LONDON WALL ART,2011-10-03 14:52:00,2011-12-09 11:34:00,21,20,0,446.7
23538,4.8,327,1278.87,United Kingdom,WALL ART VINTAGE HEART,2011-10-03 11:37:00,2011-12-08 12:54:00,28,25,0,1278.87
23539,5.8,237,1129.71,United Kingdom,WALL ART LOVES' SECRET ,2011-10-03 11:01:00,2011-12-05 16:57:00,35,32,3,1129.71
23540,6.14,146,890.54,United Kingdom,WALL ART THE MAGIC FOREST ,2011-10-03 14:34:00,2011-12-06 12:27:00,10,9,3,890.54
23541,8.11,829,6154.69,United Kingdom,WALL ART CLASSIC PUDDINGS ,2011-10-02 14:37:00,2011-11-30 13:46:00,120,97,8,6154.69
23542,8.05,484,3442.68,United Kingdom,70'S ALPHABET WALL ART,2011-10-03 11:01:00,2011-12-08 18:43:00,70,55,0,3442.68
23543,7.86,1228,6877.72,United Kingdom,KEEP CALM WALL ART ,2011-10-03 11:26:00,2011-12-08 18:43:00,97,81,0,6877.72
23544,7.52,164,1015.78,United Kingdom,WALL ART MID CENTURY MODERN ,2011-10-03 13:49:00,2011-12-06 12:12:00,20,17,3,1015.78
23545,0.42,2475,1023.5,United Kingdom,WRAP RED DOILEY,2011-07-20 13:30:00,2011-12-08 14:14:00,84,76,0,1023.5
23546,0.42,3275,1375.5,United Kingdom,WRAP PAISLEY PARK ,2011-07-19 11:57:00,2011-12-08 14:14:00,121,106,0,1375.5
23547,0.42,1575,661.5,United Kingdom,WRAP FLOWER SHOP  ,2011-07-20 14:39:00,2011-12-06 15:43:00,62,57,2,661.5
23548,0.42,1075,451.5,United Kingdom,WRAP MAGIC FOREST ,2011-07-20 14:39:00,2011-12-08 12:07:00,43,42,1,451.5
23549,0.42,1300,546.0,United Kingdom,WRAP BIRD GARDEN ,2011-07-19 11:57:00,2011-12-01 10:31:00,51,46,8,546.0
23550,0.42,1850,761.0,United Kingdom,WRAP ALPHABET POSTER  ,2011-07-18 11:42:00,2011-12-09 12:16:00,63,60,0,761.0
23551,0.39,1617,630.63,United Kingdom,PACK OF 12 PAISLEY PARK TISSUES ,2011-09-01 15:56:00,2011-12-08 18:15:00,100,88,0,630.63
23552,2.06,1731,3338.8,United Kingdom,BICYCLE PUNCTURE REPAIR KIT ,2011-11-25 10:58:00,2011-12-09 12:21:00,111,93,0,3338.8
23553,12.38,558,6257.35,United Kingdom,LANDMARK FRAME CAMDEN TOWN ,2011-10-20 10:04:00,2011-12-08 18:43:00,63,50,0,6257.35
23554,12.39,421,4755.65,United Kingdom,LANDMARK FRAME OXFORD STREET,2011-10-19 12:28:00,2011-12-08 12:36:00,56,49,1,4755.65
23555,12.41,422,4768.15,United Kingdom,LANDMARK FRAME NOTTING HILL ,2011-10-19 14:12:00,2011-12-08 12:36:00,52,45,1,4768.15
23556,12.39,438,4949.55,United Kingdom,LANDMARK FRAME COVENT GARDEN ,2011-10-19 12:28:00,2011-12-08 12:36:00,55,46,1,4949.55
23557,12.39,347,3867.85,United Kingdom,LANDMARK FRAME BAKER STREET ,2011-10-19 13:23:00,2011-12-08 13:45:00,29,25,0,3867.85
23558,12.41,413,4641.7,United Kingdom,LANDMARK FRAME LONDON BRIDGE ,2011-10-19 12:28:00,2011-12-08 12:36:00,50,43,1,4641.7
23559,2.07,566,1135.52,United Kingdom,WOODLAND BUNNIES LOLLY MAKERS,2011-09-08 13:07:00,2011-12-07 16:56:00,78,69,1,1135.52
23560,2.87,164,449.96,United Kingdom,SET OF 6 RIBBONS COUNTRY STYLE,2011-11-27 11:57:00,2011-12-08 11:25:00,21,20,1,449.96
23561,2.86,167,458.63,United Kingdom,SET OF 6 RIBBONS PARTY,2011-11-27 13:29:00,2011-12-09 12:20:00,13,13,0,458.63
23562,2.88,245,684.05,United Kingdom,SET OF 6 RIBBONS PERFECTLY PRETTY  ,2011-11-27 12:29:00,2011-12-09 12:20:00,39,37,0,684.05
23564,1.24,587,703.51,United Kingdom,EGG CUP MILKMAID INGRID,2011-10-13 14:10:00,2011-12-06 12:18:00,42,39,3,703.51
23565,1.25,348,435.0,United Kingdom,EGG CUP MILKMAID HELGA ,2011-10-16 12:19:00,2011-12-06 12:18:00,31,28,3,435.0
23566,1.24,786,922.02,United Kingdom,EGG CUP MILKMAID HEIDI,2011-10-17 10:10:00,2011-12-05 14:06:00,47,44,3,922.02
23567,1.25,187,233.75,United Kingdom,EGG CUP HENRIETTA HEN PINK,2011-10-14 09:35:00,2011-12-02 14:26:00,19,15,6,233.75
23568,1.23,580,664.52,United Kingdom,EGG CUP HENRIETTA HEN CREAM ,2011-10-16 16:13:00,2011-12-05 14:06:00,28,24,3,664.52
23569,4.95,933,4531.95,United Kingdom,TRADTIONAL ALPHABET STAMP SET,2011-10-21 15:36:00,2011-12-08 18:42:00,184,152,0,4531.95
23570,1.25,1846,2307.5,United Kingdom,TRADITIONAL PICK UP STICKS GAME ,2011-10-21 13:13:00,2011-12-09 12:19:00,248,203,0,2307.5
23571,1.65,2036,3330.6,United Kingdom,TRADITIONAL NAUGHTS & CROSSES,2011-10-21 14:23:00,2011-12-09 10:02:00,227,195,0,3330.6
